timestamp,demand,aggregate_cpu,max_cpu,mean_cpu,active_vm_count,spike_any,mapping_variant,scale_factor,alpha,boundary_gap_filled,capacity_per_task
2578500,1.024459,3.1316748,0.79029095,0.09786484,32,0,threshold,0.3271281357025818,2.0,False,1.0
2578800,0.905952,2.7694101,0.4871614,0.08654407,32,0,threshold,0.3271281357025818,2.0,False,1.0
2579100,1.0932368,3.341922,0.8718417,0.104435064,32,0,threshold,0.3271281357025818,2.0,False,1.0
2579400,1.7367352,3.3090363,0.9149347,0.10340738,32,1,threshold,0.3271281357025818,2.0,False,1.0
2579700,1.015477,3.1042175,0.77041584,0.0970068,32,0,threshold,0.3271281357025818,2.0,False,1.0
2580000,1.035362,3.1650043,0.8421757,0.09890638,32,0,threshold,0.3271281357025818,2.0,False,1.0
2580300,1.0072746,3.079144,0.86801094,0.09622325,32,0,threshold,0.3271281357025818,2.0,False,1.0
2580600,1.1310474,3.4575055,0.8535834,0.108047046,32,0,threshold,0.3271281357025818,2.0,False,1.0
2580900,1.0312325,3.1523807,0.521475,0.0985119,32,0,threshold,0.3271281357025818,2.0,False,1.0
2581200,0.8400708,2.5680175,0.41974944,0.08025055,32,0,threshold,0.3271281357025818,2.0,False,1.0
2581500,0.8493866,2.596495,0.4216557,0.081140466,32,0,threshold,0.3271281357025818,2.0,False,1.0
2581800,0.89493614,2.7357357,0.4471979,0.08549174,32,0,threshold,0.3271281357025818,2.0,False,1.0
2582100,0.8195918,2.5054152,0.414941,0.078294225,32,0,threshold,0.3271281357025818,2.0,False,1.0
2582400,0.7987352,2.4416585,0.34538075,0.07630183,32,0,threshold,0.3271281357025818,2.0,False,1.0
2582700,0.8414152,2.5721273,0.58225375,0.08037898,32,0,threshold,0.3271281357025818,2.0,False,1.0
2583000,0.77246153,2.3613424,0.3681013,0.07379195,32,0,threshold,0.3271281357025818,2.0,False,1.0
2583300,0.76642644,2.3428936,0.355069,0.073215425,32,0,threshold,0.3271281357025818,2.0,False,1.0
2583600,0.863137,2.6385288,0.6024942,0.082454026,32,0,threshold,0.3271281357025818,2.0,False,1.0
2583900,0.818893,2.503279,0.43927392,0.07822747,32,0,threshold,0.3271281357025818,2.0,False,1.0
2584200,0.9603346,2.9356527,0.5193068,0.09173915,32,0,threshold,0.3271281357025818,2.0,False,1.0
2584500,0.91531026,2.7980175,0.37713408,0.08743805,32,0,threshold,0.3271281357025818,2.0,False,1.0
2584800,0.8197979,2.506045,0.33056,0.07831391,32,0,threshold,0.3271281357025818,2.0,False,1.0
2585100,0.71920407,2.1985393,0.30631337,0.06870435,32,0,threshold,0.3271281357025818,2.0,False,1.0
2585400,0.83254075,2.544999,0.41365984,0.079531215,32,0,threshold,0.3271281357025818,2.0,False,1.0
2585700,0.8447379,2.5822845,0.32680303,0.08069639,32,0,threshold,0.3271281357025818,2.0,False,1.0
2586000,0.77823573,2.3789935,0.42893356,0.07434355,32,0,threshold,0.3271281357025818,2.0,False,1.0
2586300,0.84125894,2.5716496,0.45222926,0.08036405,32,0,threshold,0.3271281357025818,2.0,False,1.0
2586600,0.74243176,2.2695441,0.38195637,0.070923254,32,0,threshold,0.3271281357025818,2.0,False,1.0
2586900,0.79165715,2.4200215,0.37439394,0.07562567,32,0,threshold,0.3271281357025818,2.0,False,1.0
2587200,0.78691703,2.4055314,0.41099733,0.07517286,32,0,threshold,0.3271281357025818,2.0,False,1.0
2587500,0.84052414,2.5694034,0.51027656,0.08029386,32,0,threshold,0.3271281357025818,2.0,False,1.0
2587800,0.8844314,2.7036238,0.33214268,0.08448824,32,0,threshold,0.3271281357025818,2.0,False,1.0
2588100,0.89166266,2.725729,0.4323518,0.08517903,32,0,threshold,0.3271281357025818,2.0,False,1.0
2588400,0.81855565,2.5022478,0.5031597,0.078195244,32,0,threshold,0.3271281357025818,2.0,False,1.0
2588700,0.87249684,2.667141,0.4619133,0.083348155,32,0,threshold,0.3271281357025818,2.0,False,1.0
2589000,0.8206811,2.508745,0.42191774,0.07839828,32,0,threshold,0.3271281357025818,2.0,False,1.0
2589300,0.8045994,2.4595847,0.4724265,0.07686202,32,0,threshold,0.3271281357025818,2.0,False,1.0
2589600,0.8090466,2.4731796,0.42978287,0.07728686,32,0,threshold,0.3271281357025818,2.0,False,1.0
2589900,0.93211615,2.8493915,0.51616615,0.08904348,32,0,threshold,0.3271281357025818,2.0,False,1.0
2590200,0.8084928,2.4714866,0.3031824,0.077233955,32,0,threshold,0.3271281357025818,2.0,False,1.0
2590500,0.8268633,2.5276434,0.42914236,0.07898886,32,0,threshold,0.3271281357025818,2.0,False,1.0
2590800,0.86848885,2.6548889,0.4552984,0.08296528,32,0,threshold,0.3271281357025818,2.0,False,1.0
2591100,0.78135,2.3885136,0.30415934,0.07464105,32,0,threshold,0.3271281357025818,2.0,False,1.0
2591400,0.77027667,2.3546634,0.29953694,0.07358323,32,0,threshold,0.3271281357025818,2.0,False,1.0
2591700,0.8514452,2.602788,0.36127773,0.081337124,32,0,threshold,0.3271281357025818,2.0,False,1.0
