timestamp,demand,aggregate_cpu,max_cpu,mean_cpu,active_vm_count,spike_any,mapping_variant,scale_factor,alpha,boundary_gap_filled,capacity_per_task
2061600,0.5575093,1.7042536,0.3161305,0.053257924,32,0,threshold,0.3271281357025818,2.0,False,1.0
2061900,0.547265,1.6729376,0.210473,0.0522793,32,0,threshold,0.3271281357025818,2.0,False,1.0
2062200,0.5982648,1.8288393,0.2245888,0.05715123,32,0,threshold,0.3271281357025818,2.0,False,1.0
2062500,0.7060077,2.1581993,0.3240095,0.06744373,32,0,threshold,0.3271281357025818,2.0,False,1.0
2062800,0.6194227,1.893517,0.2366968,0.059172407,32,0,threshold,0.3271281357025818,2.0,False,1.0
2063100,0.8090056,2.4730542,0.5268433,0.07728294,32,0,threshold,0.3271281357025818,2.0,False,1.0
2063400,1.1301537,3.4547737,0.52705014,0.10796168,32,0,threshold,0.3271281357025818,2.0,False,1.0
2063700,1.1036934,3.3738868,0.66058797,0.10543396,32,0,threshold,0.3271281357025818,2.0,False,1.0
2064000,0.853702,2.6096869,0.4797351,0.081552714,32,0,threshold,0.3271281357025818,2.0,False,1.0
2064300,0.7794437,2.3826861,0.43627045,0.07445894,32,0,threshold,0.3271281357025818,2.0,False,1.0
2064600,0.84986997,2.5979726,0.4107006,0.081186645,32,0,threshold,0.3271281357025818,2.0,False,1.0
2064900,0.6903217,2.1102486,0.40915775,0.06594527,32,0,threshold,0.3271281357025818,2.0,False,1.0
2065200,0.7810207,2.387507,0.5379521,0.07460959,32,0,threshold,0.3271281357025818,2.0,False,1.0
2065500,0.6104391,1.866055,0.2876333,0.05831422,32,0,threshold,0.3271281357025818,2.0,False,1.0
2065800,0.5440875,1.6632245,0.21593365,0.051975764,32,0,threshold,0.3271281357025818,2.0,False,1.0
2066100,0.6401384,1.9568429,0.34070385,0.06115134,32,0,threshold,0.3271281357025818,2.0,False,1.0
2066400,0.7631938,2.3330116,0.6184962,0.07290661,32,0,threshold,0.3271281357025818,2.0,False,1.0
2066700,0.77211505,2.3602831,0.6331116,0.07375885,32,0,threshold,0.3271281357025818,2.0,False,1.0
2067000,0.7267824,2.2217054,0.5562778,0.069428295,32,0,threshold,0.3271281357025818,2.0,False,1.0
2067300,0.743195,2.2718773,0.31419912,0.070996165,32,0,threshold,0.3271281357025818,2.0,False,1.0
2067600,0.7386029,2.2578397,0.5196136,0.07055749,32,0,threshold,0.3271281357025818,2.0,False,1.0
2067900,0.7727237,2.3621438,0.55896693,0.07381699,32,0,threshold,0.3271281357025818,2.0,False,1.0
2068200,0.57974607,1.7722293,0.23016477,0.055382166,32,0,threshold,0.3271281357025818,2.0,False,1.0
2068500,0.5715535,1.7471855,0.22635955,0.054599546,32,0,threshold,0.3271281357025818,2.0,False,1.0
2068800,0.58029264,1.7739,0.29603523,0.055434376,32,0,threshold,0.3271281357025818,2.0,False,1.0
2069100,0.55778044,1.7050824,0.20065735,0.053283826,32,0,threshold,0.3271281357025818,2.0,False,1.0
2069400,0.5363297,1.6395096,0.20534693,0.051234674,32,0,threshold,0.3271281357025818,2.0,False,1.0
2069700,0.589018,1.8005726,0.3047487,0.056267895,32,0,threshold,0.3271281357025818,2.0,False,1.0
2070000,0.56654507,1.7318751,0.23431821,0.054121096,32,0,threshold,0.3271281357025818,2.0,False,1.0
2070300,0.59114766,1.8070829,0.25703946,0.05647134,32,0,threshold,0.3271281357025818,2.0,False,1.0
2070600,0.5952116,1.819506,0.22879785,0.056859564,32,0,threshold,0.3271281357025818,2.0,False,1.0
2070900,0.56544214,1.7285036,0.20464645,0.054015737,32,0,threshold,0.3271281357025818,2.0,False,1.0
2071200,0.54802006,1.6752459,0.2332398,0.052351434,32,0,threshold,0.3271281357025818,2.0,False,1.0
2071500,0.5911911,1.8072157,0.28403103,0.05647549,32,0,threshold,0.3271281357025818,2.0,False,1.0
2071800,0.67092085,2.050942,0.44933352,0.064091936,32,0,threshold,0.3271281357025818,2.0,False,1.0
2072100,0.7588467,2.3197231,0.57909214,0.07249135,32,0,threshold,0.3271281357025818,2.0,False,1.0
2072400,0.6714918,2.0526874,0.40487128,0.06414648,32,0,threshold,0.3271281357025818,2.0,False,1.0
2072700,0.5716174,1.7473809,0.20950149,0.05460565,32,0,threshold,0.3271281357025818,2.0,False,1.0
2073000,0.74207264,2.2684464,0.453035,0.07088895,32,0,threshold,0.3271281357025818,2.0,False,1.0
2073300,0.7631258,2.3328037,0.52215433,0.07290012,32,0,threshold,0.3271281357025818,2.0,False,1.0
2073600,0.89011294,2.7209916,0.80393887,0.08503099,32,0,threshold,0.3271281357025818,2.0,False,1.0
2073900,1.0292805,3.1464138,0.88833547,0.09832543,32,0,threshold,0.3271281357025818,2.0,False,1.0
2074200,1.5715524,2.804088,0.9160132,0.08762775,32,1,threshold,0.3271281357025818,2.0,False,1.0
2074500,1.5524118,2.7455766,0.92729837,0.08579927,32,1,threshold,0.3271281357025818,2.0,False,1.0
2074800,1.5848109,2.8446178,0.96549344,0.08889431,32,1,threshold,0.3271281357025818,2.0,False,1.0
2075100,1.5172126,2.6379766,0.9643942,0.08243677,32,1,threshold,0.3271281357025818,2.0,False,1.0
2075400,1.4863951,2.5437703,0.95808667,0.07949282,32,1,threshold,0.3271281357025818,2.0,False,1.0
2075700,1.5116221,2.620887,0.95655465,0.08190272,32,1,threshold,0.3271281357025818,2.0,False,1.0
2076000,1.5019263,2.5912476,0.964235,0.080976486,32,1,threshold,0.3271281357025818,2.0,False,1.0
2076300,1.6517082,3.049117,0.96556175,0.09528491,32,1,threshold,0.3271281357025818,2.0,False,1.0
2076600,0.812193,2.4827976,0.5295694,0.077587426,32,0,threshold,0.3271281357025818,2.0,False,1.0
2076900,0.5531077,1.6907983,0.21869238,0.052837446,32,0,threshold,0.3271281357025818,2.0,False,1.0
2077200,0.5317609,1.625543,0.2882106,0.05079822,32,0,threshold,0.3271281357025818,2.0,False,1.0
2077500,0.5801578,1.7734879,0.2510114,0.055421498,32,0,threshold,0.3271281357025818,2.0,False,1.0
2077800,0.5756657,1.7597561,0.22913039,0.054992378,32,0,threshold,0.3271281357025818,2.0,False,1.0
2078100,0.53967184,1.6497262,0.28569847,0.051553942,32,0,threshold,0.3271281357025818,2.0,False,1.0
2078400,0.48222953,1.4741304,0.20153636,0.046066575,32,0,threshold,0.3271281357025818,2.0,False,1.0
2078700,0.51868945,1.5855849,0.2286774,0.049549527,32,0,threshold,0.3271281357025818,2.0,False,1.0
2079000,0.51341647,1.5694659,0.27104336,0.04904581,32,0,threshold,0.3271281357025818,2.0,False,1.0
2079300,0.53257155,1.6280211,0.22688651,0.05087566,32,0,threshold,0.3271281357025818,2.0,False,1.0
