timestamp,demand,aggregate_cpu,max_cpu,mean_cpu,active_vm_count,spike_any,mapping_variant,scale_factor,alpha,boundary_gap_filled,capacity_per_task
2578500,1.1011641,3.1316748,0.79029095,0.09786484,32,0,convex,0.6885896716673517,2.0,False,1.0
2578800,0.83964765,2.7694101,0.4871614,0.08654407,32,0,convex,0.6885896716673517,2.0,False,1.0
2579100,1.2850615,3.341922,0.8718417,0.104435064,32,0,convex,0.6885896716673517,2.0,False,1.0
2579400,1.2947901,3.3090363,0.9149347,0.10340738,32,1,convex,0.6885896716673517,2.0,False,1.0
2579700,1.0769391,3.1042175,0.77041584,0.0970068,32,0,convex,0.6885896716673517,2.0,False,1.0
2580000,1.1427242,3.1650043,0.8421757,0.09890638,32,0,convex,0.6885896716673517,2.0,False,1.0
2580300,1.0986788,3.079144,0.86801094,0.09622325,32,0,convex,0.6885896716673517,2.0,False,1.0
2580600,1.2643497,3.4575055,0.8535834,0.108047046,32,0,convex,0.6885896716673517,2.0,False,1.0
2580900,1.034943,3.1523807,0.521475,0.0985119,32,0,convex,0.6885896716673517,2.0,False,1.0
2581200,0.73221725,2.5680175,0.41974944,0.08025055,32,0,convex,0.6885896716673517,2.0,False,1.0
2581500,0.76072866,2.596495,0.4216557,0.081140466,32,0,convex,0.6885896716673517,2.0,False,1.0
2581800,0.827745,2.7357357,0.4471979,0.08549174,32,0,convex,0.6885896716673517,2.0,False,1.0
2582100,0.6913926,2.5054152,0.414941,0.078294225,32,0,convex,0.6885896716673517,2.0,False,1.0
2582400,0.6360762,2.4416585,0.34538075,0.07630183,32,0,convex,0.6885896716673517,2.0,False,1.0
2582700,0.80794626,2.5721273,0.58225375,0.08037898,32,0,convex,0.6885896716673517,2.0,False,1.0
2583000,0.6239951,2.3613424,0.3681013,0.07379195,32,0,convex,0.6885896716673517,2.0,False,1.0
2583300,0.6190374,2.3428936,0.355069,0.073215425,32,0,convex,0.6885896716673517,2.0,False,1.0
2583600,0.81116915,2.6385288,0.6024942,0.082454026,32,0,convex,0.6885896716673517,2.0,False,1.0
2583900,0.7079265,2.503279,0.43927392,0.07822747,32,0,convex,0.6885896716673517,2.0,False,1.0
2584200,0.94185,2.9356527,0.5193068,0.09173915,32,0,convex,0.6885896716673517,2.0,False,1.0
2584500,0.7813181,2.7980175,0.37713408,0.08743805,32,0,convex,0.6885896716673517,2.0,False,1.0
2584800,0.6609079,2.506045,0.33056,0.07831391,32,0,convex,0.6885896716673517,2.0,False,1.0
2585100,0.5293656,2.1985393,0.30631337,0.06870435,32,0,convex,0.6885896716673517,2.0,False,1.0
2585400,0.70913285,2.544999,0.41365984,0.079531215,32,0,convex,0.6885896716673517,2.0,False,1.0
2585700,0.7096136,2.5822845,0.32680303,0.08069639,32,0,convex,0.6885896716673517,2.0,False,1.0
2586000,0.6215215,2.3789935,0.42893356,0.07434355,32,0,convex,0.6885896716673517,2.0,False,1.0
2586300,0.7601057,2.5716496,0.45222926,0.08036405,32,0,convex,0.6885896716673517,2.0,False,1.0
2586600,0.60008144,2.2695441,0.38195637,0.070923254,32,0,convex,0.6885896716673517,2.0,False,1.0
2586900,0.65448725,2.4200215,0.37439394,0.07562567,32,0,convex,0.6885896716673517,2.0,False,1.0
2587200,0.6295492,2.4055314,0.41099733,0.07517286,32,0,convex,0.6885896716673517,2.0,False,1.0
2587500,0.7460173,2.5694034,0.51027656,0.08029386,32,0,convex,0.6885896716673517,2.0,False,1.0
2587800,0.75075394,2.7036238,0.33214268,0.08448824,32,0,convex,0.6885896716673517,2.0,False,1.0
2588100,0.7556646,2.725729,0.4323518,0.08517903,32,0,convex,0.6885896716673517,2.0,False,1.0
2588400,0.7079215,2.5022478,0.5031597,0.078195244,32,0,convex,0.6885896716673517,2.0,False,1.0
2588700,0.7811146,2.667141,0.4619133,0.083348155,32,0,convex,0.6885896716673517,2.0,False,1.0
2589000,0.6950386,2.508745,0.42191774,0.07839828,32,0,convex,0.6885896716673517,2.0,False,1.0
2589300,0.68847984,2.4595847,0.4724265,0.07686202,32,0,convex,0.6885896716673517,2.0,False,1.0
2589600,0.6668282,2.4731796,0.42978287,0.07728686,32,0,convex,0.6885896716673517,2.0,False,1.0
2589900,0.8844225,2.8493915,0.51616615,0.08904348,32,0,convex,0.6885896716673517,2.0,False,1.0
2590200,0.6601765,2.4714866,0.3031824,0.077233955,32,0,convex,0.6885896716673517,2.0,False,1.0
2590500,0.7223344,2.5276434,0.42914236,0.07898886,32,0,convex,0.6885896716673517,2.0,False,1.0
2590800,0.7398526,2.6548889,0.4552984,0.08296528,32,0,convex,0.6885896716673517,2.0,False,1.0
2591100,0.6303061,2.3885136,0.30415934,0.07464105,32,0,convex,0.6885896716673517,2.0,False,1.0
2591400,0.5904562,2.3546634,0.29953694,0.07358323,32,0,convex,0.6885896716673517,2.0,False,1.0
2591700,0.7046681,2.602788,0.36127773,0.081337124,32,0,convex,0.6885896716673517,2.0,False,1.0
