timestamp,demand,aggregate_cpu,max_cpu,mean_cpu,active_vm_count,spike_any,mapping_variant,scale_factor,alpha,boundary_gap_filled,capacity_per_task
0,1.2408446,3.0722673,0.764653,0.09600835,32,0,convex,0.6885896716673517,2.0,False,1.0
300,0.7990299,2.3378203,0.59513223,0.073056884,32,0,convex,0.6885896716673517,2.0,False,1.0
600,0.81859374,2.3887124,0.58802754,0.07464726,32,0,convex,0.6885896716673517,2.0,False,1.0
900,0.8494608,2.4540854,0.62691414,0.07669017,32,0,convex,0.6885896716673517,2.0,False,1.0
1200,0.7706259,2.321718,0.55125904,0.07255369,32,0,convex,0.6885896716673517,2.0,False,1.0
1500,0.85155267,2.4538658,0.5929535,0.076683305,32,0,convex,0.6885896716673517,2.0,False,1.0
1800,0.8477382,2.4188046,0.6067989,0.075587645,32,0,convex,0.6885896716673517,2.0,False,1.0
2100,0.801658,2.3424163,0.5856331,0.07320051,32,0,convex,0.6885896716673517,2.0,False,1.0
2400,0.83188015,2.4128768,0.61531264,0.0754024,32,0,convex,0.6885896716673517,2.0,False,1.0
2700,0.853372,2.53615,0.570319,0.07925469,32,0,convex,0.6885896716673517,2.0,False,1.0
3000,0.87046385,2.4418454,0.62356144,0.07630767,32,0,convex,0.6885896716673517,2.0,False,1.0
3300,0.97654825,2.7179525,0.59835786,0.084936015,32,0,convex,0.6885896716673517,2.0,False,1.0
3600,1.1814682,3.0384648,0.6264453,0.094952025,32,0,convex,0.6885896716673517,2.0,False,1.0
3900,0.82857835,2.4018955,0.591308,0.075059235,32,0,convex,0.6885896716673517,2.0,False,1.0
4200,0.81781787,2.3534365,0.6284372,0.07354489,32,0,convex,0.6885896716673517,2.0,False,1.0
4500,0.7763025,2.3097653,0.5943563,0.07218017,32,0,convex,0.6885896716673517,2.0,False,1.0
4800,0.7873341,2.331318,0.6227575,0.072853684,32,0,convex,0.6885896716673517,2.0,False,1.0
5100,0.8104126,2.3779945,0.63603354,0.07431233,32,0,convex,0.6885896716673517,2.0,False,1.0
5400,1.4641654,3.2783139,0.9899163,0.10244731,32,1,convex,0.6885896716673517,2.0,False,1.0
5700,1.5100946,3.3360336,0.99015707,0.10425105,32,1,convex,0.6885896716673517,2.0,False,1.0
6000,1.5145956,3.3031209,0.9899714,0.10322253,32,1,convex,0.6885896716673517,2.0,False,1.0
6300,1.5956014,3.5267568,0.9900704,0.11021115,32,1,convex,0.6885896716673517,2.0,False,1.0
6600,1.5761075,3.435649,0.9906064,0.10736403,32,1,convex,0.6885896716673517,2.0,False,1.0
6900,1.5370666,3.335371,0.99078435,0.104230344,32,1,convex,0.6885896716673517,2.0,False,1.0
7200,1.7459201,3.7561646,0.98924977,0.11738014,32,1,convex,0.6885896716673517,2.0,False,1.0
7500,2.2421186,4.30799,0.9894517,0.13462469,32,1,convex,0.6885896716673517,2.0,False,1.0
7800,2.0087814,4.1361685,0.98924994,0.12925526,32,1,convex,0.6885896716673517,2.0,False,1.0
8100,1.5873528,3.4848037,0.9894736,0.108900115,32,1,convex,0.6885896716673517,2.0,False,1.0
8400,1.4344101,3.2321162,0.99031407,0.10100363,32,1,convex,0.6885896716673517,2.0,False,1.0
8700,1.4896393,3.2939885,0.9901253,0.10293714,32,1,convex,0.6885896716673517,2.0,False,1.0
9000,1.4558355,3.2477674,0.9899683,0.10149273,32,1,convex,0.6885896716673517,2.0,False,1.0
9300,1.5250034,3.3729887,0.9900042,0.1054059,32,1,convex,0.6885896716673517,2.0,False,1.0
9600,1.5175415,3.3445907,0.9897591,0.10451846,32,1,convex,0.6885896716673517,2.0,False,1.0
9900,1.5434945,3.4365964,0.98981035,0.10739364,32,1,convex,0.6885896716673517,2.0,False,1.0
10200,1.5214536,3.4749117,0.9892599,0.10859099,32,1,convex,0.6885896716673517,2.0,False,1.0
10500,1.5459661,3.3385167,0.9893506,0.10432865,32,1,convex,0.6885896716673517,2.0,False,1.0
10800,1.4808496,3.2885768,0.98985887,0.10276803,32,1,convex,0.6885896716673517,2.0,False,1.0
11100,1.8133879,3.8861432,0.98972887,0.121441975,32,1,convex,0.6885896716673517,2.0,False,1.0
11400,1.6672157,3.675265,0.989572,0.11485203,32,1,convex,0.6885896716673517,2.0,False,1.0
11700,1.4279073,3.2365735,0.989015,0.10114292,32,1,convex,0.6885896716673517,2.0,False,1.0
12000,1.4135673,3.2240338,0.98946327,0.10075106,32,1,convex,0.6885896716673517,2.0,False,1.0
12300,1.4456049,3.237733,0.9903985,0.10117915,32,1,convex,0.6885896716673517,2.0,False,1.0
12600,1.4922131,3.2906005,0.98973054,0.10283127,32,1,convex,0.6885896716673517,2.0,False,1.0
12900,1.4627755,3.2666397,0.99013305,0.10208249,32,1,convex,0.6885896716673517,2.0,False,1.0
13200,1.4259332,3.2032907,0.9896707,0.100102834,32,1,convex,0.6885896716673517,2.0,False,1.0
13500,1.4992783,3.3355236,0.99015164,0.10423511,32,1,convex,0.6885896716673517,2.0,False,1.0
13800,1.5577534,3.4520965,0.9895766,0.107878014,32,1,convex,0.6885896716673517,2.0,False,1.0
14100,0.83350646,2.4237676,0.5939608,0.07574274,32,0,convex,0.6885896716673517,2.0,False,1.0
14400,0.8026788,2.3263285,0.6121793,0.072697766,32,0,convex,0.6885896716673517,2.0,False,1.0
14700,0.8007154,2.3657646,0.5712508,0.073930144,32,0,convex,0.6885896716673517,2.0,False,1.0
15000,0.9152258,2.5807397,0.6327973,0.08064812,32,0,convex,0.6885896716673517,2.0,False,1.0
15300,1.5257732,3.3534307,0.990604,0.10479471,32,1,convex,0.6885896716673517,2.0,False,1.0
15600,1.5116729,3.3724556,0.98245513,0.10538924,32,1,convex,0.6885896716673517,2.0,False,1.0
15900,1.008347,2.7494931,0.64839685,0.08592166,32,0,convex,0.6885896716673517,2.0,False,1.0
16200,0.833031,2.3993754,0.62824744,0.07498048,32,0,convex,0.6885896716673517,2.0,False,1.0
16500,0.8381559,2.4193184,0.6040595,0.0756037,32,0,convex,0.6885896716673517,2.0,False,1.0
16800,0.8326257,2.4058032,0.61676013,0.07518135,32,0,convex,0.6885896716673517,2.0,False,1.0
17100,0.83414143,2.4045048,0.6352709,0.075140774,32,0,convex,0.6885896716673517,2.0,False,1.0
17400,0.8451833,2.4669652,0.63210124,0.07709266,32,0,convex,0.6885896716673517,2.0,False,1.0
17700,0.8725244,2.5482786,0.58876485,0.079633705,32,0,convex,0.6885896716673517,2.0,False,1.0
18000,0.90989643,2.594473,0.61843455,0.08107728,32,0,convex,0.6885896716673517,2.0,False,1.0
18300,0.9165588,2.627861,0.6197968,0.08212066,32,0,convex,0.6885896716673517,2.0,False,1.0
18600,0.8161025,2.4627316,0.56568104,0.07696036,32,0,convex,0.6885896716673517,2.0,False,1.0
18900,1.1890047,3.000908,0.65641236,0.09377837,32,0,convex,0.6885896716673517,2.0,False,1.0
19200,0.9661336,2.7416995,0.58711064,0.08567811,32,0,convex,0.6885896716673517,2.0,False,1.0
19500,0.85190594,2.4094405,0.6029293,0.075295016,32,0,convex,0.6885896716673517,2.0,False,1.0
19800,0.90681136,2.5603611,0.6272513,0.080011286,32,0,convex,0.6885896716673517,2.0,False,1.0
20100,0.79918474,2.3753972,0.5915637,0.07423116,32,0,convex,0.6885896716673517,2.0,False,1.0
20400,0.8535982,2.420537,0.6263807,0.07564178,32,0,convex,0.6885896716673517,2.0,False,1.0
20700,0.8165423,2.4607148,0.57941484,0.07689734,32,0,convex,0.6885896716673517,2.0,False,1.0
21000,0.8497588,2.471093,0.61193824,0.077221654,32,0,convex,0.6885896716673517,2.0,False,1.0
