timestamp,demand,aggregate_cpu,max_cpu,mean_cpu,active_vm_count,spike_any,mapping_variant,scale_factor,alpha,boundary_gap_filled,capacity_per_task
1026000,0.22793414,0.47125086,0.15195286,0.014726589,32,0,linear,0.4836790020970991,2.0,False,1.0
1026300,1.1600095,2.3983045,0.39828366,0.074947014,32,0,linear,0.4836790020970991,2.0,False,1.0
1026600,1.0199121,2.108655,0.38532138,0.06589547,32,0,linear,0.4836790020970991,2.0,False,1.0
1026900,1.1845367,2.4490142,0.47254542,0.07653169,32,0,linear,0.4836790020970991,2.0,False,1.0
1027200,1.0283946,2.1261923,0.4346244,0.06644351,32,0,linear,0.4836790020970991,2.0,False,1.0
1027500,1.0307136,2.1309867,0.46088552,0.066593334,32,0,linear,0.4836790020970991,2.0,False,1.0
1027800,1.0169092,2.1024466,0.41947746,0.065701455,32,0,linear,0.4836790020970991,2.0,False,1.0
1028100,1.1000834,2.2744079,0.5862464,0.071075246,32,0,linear,0.4836790020970991,2.0,False,1.0
1028400,1.2090393,2.499673,0.40923595,0.07811478,32,0,linear,0.4836790020970991,2.0,False,1.0
1028700,1.0424378,2.1552265,0.5008428,0.06735083,32,0,linear,0.4836790020970991,2.0,False,1.0
1029000,1.0665433,2.2050643,0.5747213,0.06890826,32,0,linear,0.4836790020970991,2.0,False,1.0
1029300,1.1244118,2.3247068,0.5218452,0.07264709,32,0,linear,0.4836790020970991,2.0,False,1.0
1029600,1.0754973,2.2235765,0.42551768,0.06948677,32,0,linear,0.4836790020970991,2.0,False,1.0
1029900,1.0641825,2.2001834,0.47221756,0.06875573,32,0,linear,0.4836790020970991,2.0,False,1.0
1030200,1.2798679,2.64611,0.44987932,0.08269094,32,0,linear,0.4836790020970991,2.0,False,1.0
1030500,1.0030147,2.0737197,0.35721633,0.06480374,32,0,linear,0.4836790020970991,2.0,False,1.0
1030800,1.0896686,2.2528756,0.36419216,0.07040236,32,0,linear,0.4836790020970991,2.0,False,1.0
1031100,0.9842528,2.0349298,0.41054907,0.063591555,32,0,linear,0.4836790020970991,2.0,False,1.0
1031400,1.0191038,2.1069837,0.36604184,0.06584324,32,0,linear,0.4836790020970991,2.0,False,1.0
1031700,1.1338294,2.3441772,0.48387563,0.07325554,32,0,linear,0.4836790020970991,2.0,False,1.0
