timestamp,demand,aggregate_cpu,max_cpu,mean_cpu,active_vm_count,spike_any,mapping_variant,scale_factor,alpha,boundary_gap_filled,capacity_per_task
1543800,0.6105186,1.2622392,0.19715324,0.039444976,32,0,linear,0.4836790020970991,2.0,False,1.0
1544100,0.6159732,1.2735165,0.20858791,0.03979739,32,0,linear,0.4836790020970991,2.0,False,1.0
1544400,0.80061334,1.6552576,0.40000987,0.0517268,32,0,linear,0.4836790020970991,2.0,False,1.0
1544700,0.63835454,1.3197896,0.19759686,0.041243427,32,0,linear,0.4836790020970991,2.0,False,1.0
1545000,0.6270499,1.2964175,0.21694443,0.040513046,32,0,linear,0.4836790020970991,2.0,False,1.0
1545300,0.6202993,1.2824607,0.21000154,0.040076897,32,0,linear,0.4836790020970991,2.0,False,1.0
1545600,0.64909124,1.3419876,0.22041456,0.041937113,32,0,linear,0.4836790020970991,2.0,False,1.0
1545900,0.6070931,1.255157,0.18886884,0.039223656,32,0,linear,0.4836790020970991,2.0,False,1.0
1546200,1.1280276,2.3321822,0.5572951,0.07288069,32,0,linear,0.4836790020970991,2.0,False,1.0
1546500,1.1486093,2.3747346,0.6469338,0.07421046,32,0,linear,0.4836790020970991,2.0,False,1.0
1546800,0.96777266,2.0008574,0.4414939,0.06252679,32,0,linear,0.4836790020970991,2.0,False,1.0
1547100,1.0227872,2.1145992,0.6654802,0.066081226,32,0,linear,0.4836790020970991,2.0,False,1.0
1547400,1.1355039,2.3476396,0.5069536,0.073363736,32,0,linear,0.4836790020970991,2.0,False,1.0
1547700,0.8466145,1.7503644,0.33276188,0.05469889,32,0,linear,0.4836790020970991,2.0,False,1.0
1548000,1.0840877,2.2413373,0.48387247,0.07004179,32,0,linear,0.4836790020970991,2.0,False,1.0
1548300,0.8224646,1.7004348,0.41013455,0.053138588,32,0,linear,0.4836790020970991,2.0,False,1.0
1548600,0.7790185,1.6106106,0.28157398,0.05033158,32,0,linear,0.4836790020970991,2.0,False,1.0
1548900,0.649328,1.3424771,0.23169915,0.04195241,32,0,linear,0.4836790020970991,2.0,False,1.0
1549200,0.7443788,1.5389935,0.22291961,0.048093546,32,0,linear,0.4836790020970991,2.0,False,1.0
1549500,0.65160084,1.3471762,0.23569469,0.042099256,32,0,linear,0.4836790020970991,2.0,False,1.0
1549800,0.71710706,1.4826095,0.31051922,0.046331547,32,0,linear,0.4836790020970991,2.0,False,1.0
1550100,0.74744135,1.5453253,0.36298797,0.048291415,32,0,linear,0.4836790020970991,2.0,False,1.0
1550400,0.77720714,1.6068656,0.36701617,0.05021455,32,0,linear,0.4836790020970991,2.0,False,1.0
1550700,0.7876301,1.6284149,0.34845757,0.050887965,32,0,linear,0.4836790020970991,2.0,False,1.0
1551000,1.1395304,2.3559642,0.8368643,0.07362388,32,0,linear,0.4836790020970991,2.0,False,1.0
1551300,1.0697047,2.2116003,0.9460684,0.06911251,32,1,linear,0.4836790020970991,2.0,False,1.0
1551600,0.99887025,2.0651512,0.7702556,0.064535975,32,0,linear,0.4836790020970991,2.0,False,1.0
1551900,0.78518146,1.6233524,0.341589,0.050729763,32,0,linear,0.4836790020970991,2.0,False,1.0
1552200,0.69415694,1.4351604,0.19318338,0.044848762,32,0,linear,0.4836790020970991,2.0,False,1.0
1552500,0.71866363,1.4858277,0.19093578,0.046432115,32,0,linear,0.4836790020970991,2.0,False,1.0
1552800,0.6519567,1.347912,0.1595409,0.04212225,32,0,linear,0.4836790020970991,2.0,False,1.0
1553100,0.7672711,1.586323,0.18619114,0.049572594,32,0,linear,0.4836790020970991,2.0,False,1.0
1553400,0.7023518,1.4521031,0.24779809,0.045378223,32,0,linear,0.4836790020970991,2.0,False,1.0
1553700,0.8478726,1.7529656,0.39817658,0.054780174,32,0,linear,0.4836790020970991,2.0,False,1.0
